event_id,account_id,user_id,event_type,event_date,duration_mins,participants_count,features_used
EVT00007384,ACC00222,USR001711,MEETING,N/A,237,48,
EVT00003483,ACC00257,USR002067,meeting,,68,65,
EVT00000796,ACC00326,USR002671,Webinar,2024-08-18,30,28,
EVT00001576,ACC00035,USR000271,webinar,2024/08/13,82,14,
EVT00006177,ACC00275,USR999461,phone,2024-08-27,15,20,screen_share
EVT00006267,ACC00164,USR001259,Phone,2024/08/21,60,23,
EVT00002459,ACC00185,USR001416,phone,2024/08/06,119,39,
EVT00003313,ACC00138,USR001067,webinar,2024-09-16,73,85,
EVT00001254,ACC00224,USR001715,meeting,2024-08-15,391,28,
EVT00006835,ACC00156,USR001214,Webinar,2024-09-09,116,11,
EVT00008795,ACC00372,USR003017,webinar,08/15/2024,368,62,
EVT00003838,ACC00242,USR001902,Phone,07/06/2024,76,100,
EVT00004399,ACC00022,USR000145,meeting,08/03/2024,89,91,
EVT00003596,ACC00245,USR001934,phone,29-09-2024,45,23,"screen_share,recording,breakout_rooms,polling"
,ACC00014,USR002622,Webinar,14-07-2024,30,45,
EVT00008383,ACC00135,USR999526,MEETING,NULL,45,55,"screen_share,recording,breakout_rooms"
EVT00002125,ACC00032,USR003240,webinar,2024/09/14,45,45,
EVT00003239,ACC00278,USR002238,webinar,30-08-2024,30,46,
EVT00005404,ACC00322,USR002665,phone,2024-07-20,82,52,"screen_share,breakout_rooms"
EVT00005999,ACC00362,USR002896,webinar,2024-08-23,99,96,
EVT00005939,ACC99977,USR003283,meeting,2024-07-27,30,4,
EVT00002046,ACC00031,USR000263,webinar,07/10/2024,90,65,"screen_share,recording"
EVT00001579,ACC00364,USR002913,MEETING,09/17/2024,15,13,
EVT00000015,ACC00301,USR002456,Meeting,2024-07-09,45,61,
EVT00002674,ACC00193,USR001433,phone,2024/10/01,30,68,
EVT00007017,ACC00046,USR000376,Webinar,2024-08-15,432,,
EVT00008721,ACC00231,USR001783,Meeting,2024-07-22,15,-5,
EVT00008850,ACC00160,USR001240,Meeting,05-09-2024,45,43,"screen_share,recording,breakout_rooms"
EVT00004813,ACC00290,USR002369,webinar,07/02/2024,87,70,"screen_share,breakout_rooms"
EVT00001085,ACC00022,USR000171,phone,11-08-2024,77,33,"screen_share,breakout_rooms"
EVT00004984,ACC00173,USR001342,Meeting,,30,33,
EVT00007156,ACC00346,USR002771,meeting,2024-09-25,109,100,
EVT00002885,ACC00268,USR002125,webinar,2024-08-01,-30,15,
EVT00000334,ACC00239,USR001867,phone,2024-09-20,60,71,
EVT00007205,ACC00316,USR002567,Webinar,14-07-2024,30,24,"screen_share,recording,breakout_rooms"
EVT00004368,ACC00392,USR003179,Meeting,,60,85,
EVT00003080,ACC00358,USR002872,webinar,09/07/2024,15,28,breakout_rooms
EVT00007204,ACC00047,USR999589,Meeting,02-09-2024,30,82,
EVT00009910,ACC00026,USR000238,phone,2024-07-20,88,28,
EVT00008865,ACC00378,USR003058,webinar,07/01/2024,227,31,"recording,breakout_rooms"
EVT00000264,ACC00003,USR000009,Webinar,2024-09-29,98,37,
EVT00004338,ACC00356,USR002839,meeting,2024/09/21,170,34,
EVT00008896,ACC00322,USR002664,Webinar,09/29/2024,45,29,"screen_share,recording,breakout_rooms"
EVT00008448,ACC00342,USR002737,Meeting,,102,31,"screen_share,recording"
EVT00005904,ACC00298,USR002430,meeting,10/01/2024,217,18,
EVT00001499,ACC00208,USR001574,Phone,2024-08-16,120,64,
EVT00004191,ACC00130,USR001005,webinar,07/23/2024,45,74,
EVT00007486,ACC00135,USR999541,Webinar,2024-09-29,64,80,
EVT00009644,ACC00117,USR000918,meeting,22-08-2024,111,28,
EVT00008311,ACC00004,USR000011,Meeting,08/29/2024,60,40,breakout_rooms
EVT00007591,ACC00328,USR002676,webinar,2024-09-27,15,41,
EVT00000501,ACC00039,USR000234,webinar,09/07/2024,,64,
EVT00009156,ACC00214,USR999598,meeting,2024-07-25,N/A,87,
EVT00009415,ACC00049,USR000396,meeting,2024-09-23,30,26,
EVT00003096,ACC00003,USR000007,phone,2024-07-24,79,99,
EVT00004632,ACC00179,USR001378,Webinar,11-09-2024,15,17,
EVT00000368,ACC00135,USR001046,MEETING,09-07-2024,105,91,
EVT00004059,ACC00014,USR000097,meeting,2024-08-11,61,,breakout_rooms
EVT00008175,ACC00117,USR000915,Webinar,2024/07/31,86,41,screen_share
EVT00004631,ACC00008,USR000016,meeting,2024/08/11,15,90,
EVT00006071,ACC00075,USR000601,meeting,2024/09/23,84,18,
EVT00002665,ACC00358,USR002862,Phone,2024-09-03,60,86,
EVT00001027,ACC00143,USR001099,meeting,2024-08-17,132,81,"screen_share,breakout_rooms"
EVT00005909,ACC00314,USR002548,MEETING,07/21/2024,30,52,
EVT00005051,ACC00146,USR001123,phone,2024-07-17,60,59,recording
EVT00006329,ACC00071,USR000573,Meeting,2024-07-27,15,16,
EVT00009734,ACC00249,USR002010,webinar,2024-09-13,-30,9,
EVT00001692,ACC00071,USR999313,phone,08/17/2024,458,18,
EVT00000674,ACC00045,USR999317,phone,2024-09-23,30,54,
NULL,ACC00071,USR000566,Meeting,2024-08-16,421,98,recording
EVT00005767,ACC00047,USR002488,phone,08/18/2024,420,53,
EVT00005157,ACC00010,USR002982,Phone,2024-07-31,60,6,
EVT00000734,ACC00395,USR003213,phone,2024-08-25,15,92,
EVT00003527,ACC00380,USR003067,Webinar,07/31/2024,45,10,recording
EVT00000569,ACC00236,USR001818,Phone,09/29/2024,30,9,"screen_share,recording,breakout_rooms"
EVT00009188,ACC00134,USR999059,webinar,10-07-2024,98,17,
EVT00002923,ACC00140,USR001088,Phone,2024/09/12,45,41,
EVT00007912,ACC00090,USR000714,Webinar,2024-09-07,72,57,
EVT00001559,ACC00226,USR001756,Webinar,08/20/2024,30,18,
EVT00000102,ACC00253,USR002043,webinar,2024/07/02,64,80,breakout_rooms
EVT00003008,ACC00290,USR002366,phone,07-08-2024,30,50,
EVT00007202,ACC00290,USR002377,meeting,2024-07-27,15,44,screen_share
EVT00000304,ACC00046,USR000373,Meeting,2024/08/30,90,34,recording
EVT00000077,ACC00170,USR001322,webinar,09-09-2024,73,16,"screen_share,breakout_rooms"
EVT00006755,ACC00370,USR003002,meeting,08/07/2024,97,9,recording
EVT00008630,ACC00301,USR002451,Meeting,NULL,219,61,
EVT00001209,ACC00363,USR002907,meeting,02-07-2024,45,92,breakout_rooms
EVT00007743,ACC00280,USR002248,Webinar,,390,62,"screen_share,recording,breakout_rooms"
EVT00008215,ACC00248,USR001982,Meeting,2024-09-25,60,24,screen_share
EVT00008945,ACC00161,USR001246,MEETING,23-07-2024,150,31,"screen_share,recording"
EVT00008414,ACC00130,USR001004,Webinar,08/27/2024,15,54,"screen_share,recording,breakout_rooms"
EVT00001776,ACC00022,USR999520,Webinar,08/04/2024,68,79,breakout_rooms
EVT00003474,ACC00188,USR001425,webinar,,15,41,
EVT00000484,ACC00173,USR001343,meeting,09/23/2024,97,10,"screen_share,breakout_rooms"
EVT00002190,ACC00154,USR001166,webinar,2024-09-10,337,89,
EVT00000347,ACC00036,USR000307,phone,2024-08-05,N/A,57,"screen_share,recording,breakout_rooms"
EVT00005482,ACC00227,USR001761,meeting,2024-09-22,30,95,
EVT00008362,ACC00214,USR001625,webinar,2024-09-08,84,85,
EVT00001473,ACC00322,USR002641,phone,09/26/2024,45,44,screen_share
EVT00005101,ACC00171,USR001325,MEETING,2024-08-06,66,89,
EVT00006766,ACC00386,USR003111,webinar,2024-07-11,45,83,
EVT00008707,ACC00008,USR000014,Phone,,98,30,
EVT00004930,ACC00226,USR999786,Webinar,2024/08/30,60,36,
EVT00006330,ACC00018,USR000116,phone,2024-07-30,60,67,"screen_share,recording"
EVT00002610,ACC00395,USR003208,Webinar,09/23/2024,99999,73,screen_share
EVT00000004,ACC00262,USR002101,webinar,2024-07-22,60,66,"recording,breakout rooms"
EVT00002214,ACC00231,USR001777,MEETING,2024/09/29,30,87,recording
EVT00004828,ACC00248,USR001963,meeting,07/28/2024,45,86,breakout_rooms
EVT00000857,ACC00170,USR999889,Webinar,07/12/2024,89,31,recording
EVT00006978,ACC00275,USR002202,webinar,2024/08/27,,84,
EVT00005886,ACC00047,USR002471,meeting,16-08-2024,15,12,
EVT00000625,ACC00082,USR000644,Webinar,2024/07/30,88,56,
EVT00000291,ACC00330,USR002680,Webinar,2024-08-29,15,11,"screen_share,breakout_rooms"
EVT00002019,ACC00316,USR002559,Meeting,2024-08-20,30,61,"screen_share,recording,breakout_rooms,polling"
EVT00000669,ACC00091,USR000734,meeting,2024/09/13,45,83,
EVT00008922,ACC00211,USR001590,phone,2024-08-11,283,4,
EVT00008265,ACC00036,USR000303,phone,2024/07/25,45,73,breakout_rooms
EVT00009697,ACC00071,USR000568,Phone,2024-07-15,100,97,
EVT00001632,ACC00278,USR999963,Meeting,20-07-2024,30,36,
EVT00005171,ACC00339,USR002726,Webinar,2024-09-21,196,70,"screen_share,recording,breakout_rooms"
EVT00007206,ACC00374,USR003020,Meeting,2024-08-03,15,43,
EVT00002523,ACC00122,USR000980,meeting,2024-08-12,45,31,"screen_share,recording,breakout_rooms,polling"
EVT00002216,ACC00295,USR002396,phone,2024-08-10,64,57,
EVT00006969,ACC99957,USR003290,webinar,,45,41,
EVT00006497,ACC00358,USR002859,webinar,2024/09/21,30,44,
EVT00006214,ACC00366,USR002927,phone,2024-09-01,120,99,
EVT00007033,ACC00242,USR001891,Meeting,2024/09/20,-30,86,
EVT00007421,ACC00047,USR002489,Webinar,09/16/2024,30,82,
EVT00001108,ACC00346,USR002799,phone,2024-07-18,15,67,recording
EVT00000451,ACC00143,USR001092,Meeting,2024-09-17,115,91,
EVT00006290,ACC00236,USR001810,Meeting,07/21/2024,188,18,
EVT00009967,ACC99939,USR003286,webinar,2024-08-20,263,,
EVT00000136,ACC00039,USR000216,MEETING,2024-08-08,15,38,"screen_share,recording"
EVT00001786,ACC00166,USR001288,Meeting,08-09-2024,30,11,
EVT00003405,ACC00226,USR001729,Webinar,2024/07/29,433,8,
EVT00002907,ACC00082,USR000657,Meeting,09/16/2024,45,4,
EVT00008305,ACC00063,USR000491,Webinar,2024/08/14,182,65,
EVT00007493,ACC00339,USR002727,Webinar,08/27/2024,104,13,
EVT00006101,ACC00036,USR000285,Meeting,19-09-2024,60,86,
EVT00004505,ACC00063,USR000490,phone,07/24/2024,195,18,recording
EVT00005054,ACC00039,USR000227,Webinar,2024-07-03,80,49,
EVT00005206,ACC00227,USR001765,Phone,2024-08-15,60,9,
EVT00004081,ACC00230,USR001772,Phone,2024-09-08,102,-5,
EVT00006919,ACC00366,USR999410,Webinar,2024-08-08,65,91,"recording,breakout_rooms"
EVT00006803,ACC00224,USR001725,Phone,08/13/2024,15,85,
EVT00005207,ACC00124,USR000987,phone,2024/09/02,63,7,"screen_share,breakout_rooms"
EVT00000533,ACC00069,USR000538,MEETING,2024-07-19,181,22,
EVT00004831,ACC00384,USR003095,MEETING,2024/08/30,98,63,screen_share
EVT00004039,ACC00346,USR002768,Phone,30-07-2024,347,29,
EVT00004085,ACC00036,USR000278,MEETING,12-08-2024,351,62,
EVT00003205,ACC00249,USR999205,Phone,2024-07-28,403,54,
EVT00007111,ACC99934,USR999847,meeting,24-09-2024,104,93,
EVT00000331,ACC00178,USR001371,Meeting,2024-08-05,45,7,
EVT00004958,ACC00226,USR001758,webinar,2024-07-04,370,70,"recording,breakout_rooms"
EVT00003034,ACC00282,USR002291,Meeting,,15,72,
EVT00007685,ACC00019,USR000365,Phone,2024-09-22,282,44,
EVT00001598,ACC00018,USR000114,webinar,07/31/2024,116,75,"screen_share,breakout_rooms"
EVT00009920,ACC00011,USR000059,meeting,2024-09-12,99999,58,breakout_rooms
EVT00003598,ACC00031,USR001685,Webinar,17-07-2024,90,37,
EVT00009039,ACC00204,USR001508,meeting,2024-08-07,15,56,
EVT00008002,ACC00336,USR002712,phone,2024/08/08,107,100,breakout_rooms
EVT00000591,ACC00388,USR003124,Webinar,2024-07-08,88,40,
EVT00000648,ACC00117,USR000907,phone,07-08-2024,66,56,
EVT00009103,ACC00322,USR002654,Meeting,2024-09-04,86,10,
EVT00008016,ACC00275,USR002207,webinar,2024-08-15,30,78,
EVT00003772,ACC00069,USR000513,webinar,2024-08-22,65,28,
EVT00009040,ACC00386,USR003111,MEETING,2024/09/07,60,52,
EVT00005083,ACC00154,USR001170,webinar,08/04/2024,338,31,
NULL,ACC00154,USR001158,meeting,2024/08/04,339,57,
EVT00009363,ACC00239,USR001852,MEETING,2024-08-01,15,91,"screen_share,recording"
EVT00004211,ACC00391,USR003161,phone,2024-08-29,60,13,
EVT00008835,ACC00204,USR001519,Phone,2024-08-02,285,23,
EVT00008700,ACC00274,USR002188,phone,2024-08-07,30,66,
EVT00001796,ACC00114,USR000863,meeting,2024/07/15,352,,
EVT00002587,ACC00166,USR001289,Meeting,2024-07-25,45,34,"recording,breakout_rooms"
EVT00008356,ACC00068,USR000503,MEETING,2024-08-07,301,14,
EVT00002317,ACC00275,USR002202,Phone,19-09-2024,,41,
EVT00004186,ACC00050,USR002527,phone,01-08-2024,45,20,recording
EVT00008828,ACC00395,USR003204,phone,,116,79,
EVT00007073,ACC00091,USR000750,Phone,2024-08-31,100,36,
EVT00005235,ACC00036,USR000276,Meeting,2024/09/03,15,69,
EVT00008744,ACC00028,USR001232,phone,2024/07/21,60,42,"screen_share,recording"
EVT00008671,ACC00075,USR999786,Meeting,2024-07-02,60,93,
EVT00004769,ACC00009,USR000023,webinar,07-09-2024,45,58,screen_share
EVT00009973,ACC00248,USR001970,webinar,10/01/2024,372,78,
EVT00007145,ACC00346,USR999437,phone,2024-09-06,189,-5,
EVT00002914,ACC00039,USR000318,webinar,2024-08-15,88,35,
EVT00009872,ACC00007,USR003077,Webinar,2024-07-07,81,38,
EVT00009894,ACC00306,USR002508,Webinar,NULL,109,74,
EVT00002076,ACC00249,USR002009,Phone,21-08-2024,81,35,screen_share
EVT00004303,ACC00022,USR000139,Phone,2024-08-05,472,14,
EVT00005823,ACC00004,USR001830,webinar,2024/09/26,0,34,
EVT00002150,ACC00145,USR001106,Webinar,24-08-2024,15,49,breakout_rooms
EVT00000145,ACC00127,USR000993,meeting,2024-09-18,15,36,
EVT00004964,ACC00257,USR002070,phone,2024/09/28,249,5,recording
EVT00008160,ACC00161,USR001251,Webinar,08/12/2024,30,14,
EVT00009031,ACC00048,USR000387,phone,2024-07-22,15,4,screen_share | recording | breakout_rooms
EVT00004776,ACC00154,USR001149,Meeting,2024/09/28,469,53,
EVT00008934,ACC00109,USR999285,MEETING,2024-09-29,60,54,
EVT00007750,ACC00032,USR003242,Webinar,2024-09-22,73,10000,
EVT00009829,ACC99999,USR003284,webinar,2024-09-15,110,64,
EVT00009215,ACC00346,USR002767,webinar,2024/09/20,60,95,
EVT00006061,ACC00231,USR001786,Meeting,2024/08/28,15,56,
EVT00009476,ACC00226,USR001733,phone,2024-09-10,30,25,
EVT00006410,ACC00395,USR003208,MEETING,2024-09-21,60,90,
EVT00003318,ACC00010,USR002979,meeting,2024-07-31,15,55,
EVT00007465,ACC00022,USR000146,MEETING,2024-07-04,30,34,
EVT00003062,ACC00322,USR002666,Webinar,2024/08/21,30,53,
EVT00001356,ACC00248,USR001969,Meeting,20-07-2024,84,100,
EVT00004515,ACC00358,USR002863,phone,2024/07/29,99999,2,
EVT00005506,ACC00269,USR002173,meeting,09/24/2024,15,15,
NULL,ACC00236,USR001800,MEETING,09/24/2024,99,6,
EVT00004512,ACC00170,USR001310,phone,2024-09-12,316,19,breakout_rooms
EVT00001731,ACC00014,USR002619,phone,2024-08-31,68,24,
EVT00001759,ACC00131,USR001011,Meeting,30-07-2024,45,68,
EVT00006651,ACC00022,USR000182,phone,2024/09/20,115,6,
EVT00006647,ACC00274,USR002191,MEETING,N/A,401,25,
EVT00009861,ACC00120,USR000967,meeting,08/21/2024,97,55,
EVT00004140,ACC00296,USR002411,MEETING,15-08-2024,15,20,screen_share
EVT00009394,ACC00170,USR001310,Phone,07/13/2024,159,8,
EVT00005124,ACC00269,USR002172,Webinar,08/03/2024,30,30,
EVT00000001,ACC00226,USR001731,webinar,2024-07-31,434,91,
EVT00001865,ACC00286,USR002332,Meeting,2024/08/07,89,21,"screen_share,breakout_rooms"
EVT00000544,ACC00036,USR000307,Phone,2024-09-22,66,27,screen_share
EVT00000350,ACC00236,USR001817,webinar,2024/09/30,45,77,
EVT00006907,ACC00028,USR000243,meeting,10/01/2024,73,37,"screen_share,breakout_rooms"
NULL,ACC00047,USR002489,meeting,02-07-2024,120,68,"SCREEN_SHARE,RECORDING"
EVT00002524,ACC00330,USR002684,Webinar,26-09-2024,30,67,
EVT00003465,ACC00008,USR000014,Phone,05-09-2024,30,22,"recording,breakout_rooms"
EVT00000458,ACC00062,USR000455,Webinar,2024/08/17,15,50,"screen_share,breakout_rooms"
EVT00003024,ACC00284,USR002297,Meeting,2024-07-03,60,35,
EVT00007262,ACC00278,USR002227,Webinar,07/15/2024,30,77,breakout_rooms
EVT00009516,ACC00236,USR001818,Webinar,2024-07-10,15,3,
EVT00007873,ACC00290,USR002365,Meeting,2024-09-07,0,52,
EVT00006626,ACC00004,USR999912,Meeting,2024-07-03,113,86,recording
EVT00002535,ACC00271,USR002177,phone,2024-08-06,15,48,breakout_rooms
EVT00000132,ACC00245,USR001945,webinar,2024/08/17,106,3,
EVT00003705,ACC00214,USR001637,Meeting,08/08/2024,470,90,breakout_rooms
EVT00001373,ACC00095,USR000762,Webinar,2024-08-18,45,51,
EVT00006201,ACC00224,USR001719,meeting,2024-09-26,474,97,
EVT00004857,ACC00204,USR001526,Webinar,2024/08/26,416,52,
EVT00004713,ACC00014,USR002610,phone,2024-09-17,321,,recording
EVT00005545,ACC00257,USR002070,webinar,09/16/2024,30,44,
EVT00001414,ACC00195,USR999053,Meeting,2024/07/18,357,69,
EVT00004114,ACC00039,USR000228,Phone,2024-09-20,167,87,screen_share
EVT00000656,ACC00106,USR000810,Webinar,2024-08-13,368,17,
EVT00008138,ACC00275,USR002202,Webinar,2024/07/30,99999,5,
EVT00004099,ACC00268,USR002141,webinar,2024-07-14,72,57,
EVT00000593,ACC00236,USR001820,Meeting,2024/08/01,99,76,"screen_share,recording,breakout_rooms,polling"
EVT00008709,ACC00378,USR003061,Webinar,2024/07/31,45,63,
EVT00003124,ACC00374,USR003035,Webinar,06-09-2024,114,14,
EVT00003048,ACC00149,USR001137,phone,2024-07-15,45,73,
EVT00003888,ACC00207,USR001565,webinar,2024-10-01,45,17,
EVT00005736,ACC00073,USR000584,Phone,2024-08-14,192,61,
EVT00002185,ACC99931,USR003263,webinar,03-08-2024,15,94,
EVT00002146,ACC00032,USR003242,Phone,09/13/2024,15,25,
EVT00007048,ACC00120,USR000963,Phone,2024-07-31,63,12,
EVT00003106,ACC00322,USR002640,phone,2024-08-04,91,86,"screen_share,recording"
EVT00009234,ACC00242,USR001881,MEETING,07/15/2024,112,21,"screen_share,recording,breakout_rooms,polling"
EVT00009097,ACC00193,USR001444,Webinar,2024-08-31,117,55,
EVT00002770,ACC00154,USR001150,phone,2024/07/31,93,7,
EVT00005222,ACC00135,USR001040,phone,07/11/2024,45,13,
EVT00005834,ACC00290,USR999519,webinar,2024-07-28,15,40,
EVT00001733,ACC00322,USR002652,Meeting,2024/09/09,60,24,"screen_share,recording,breakout_rooms,polling"
EVT00000266,ACC00022,USR000183,phone,28-09-2024,45,54,
EVT00005145,ACC00257,USR002068,Webinar,15-08-2024,117,97,
EVT00008268,ACC00010,USR000049,meeting,2024-08-07,69,65,
EVT00003938,ACC00314,USR002548,Meeting,2024-08-01,88,51,
EVT00000762,ACC00120,USR000935,MEETING,2024-07-12,30,26,
EVT00007221,ACC00028,USR000242,phone,18-08-2024,87,33,
EVT00008440,ACC00071,USR000565,Phone,2024-08-29,72,77,screen_share
EVT00003258,ACC00322,USR002659,MEETING,2024-07-17,30,79,
EVT00004339,ACC00022,USR000151,webinar,07/03/2024,120,68,
EVT00004363,ACC00185,USR001405,MEETING,2024-07-13,30,25,"screen_share,recording"
EVT00000317,ACC00047,USR002113,Webinar,2024/08/27,415,78,
EVT00008070,ACC00170,USR001308,Phone,2024-08-25,60,44,"screen_share,recording,breakout_rooms"
EVT00001852,ACC00224,USR001721,meeting,2024/09/09,277,23,
EVT00002485,ACC00322,USR002639,Meeting,21-08-2024,93,100,
EVT00009874,ACC00361,USR002895,Phone,12-07-2024,60,,
EVT00009575,ACC00226,USR001737,Phone,2024/07/17,111,95,
EVT00001079,ACC00226,USR001744,meeting,2024-09-18,15,22,breakout_rooms
EVT00008359,ACC00356,USR002844,Phone,09/07/2024,172,86,
EVT00007334,ACC00092,USR000758,phone,N/A,45,45,"screen_share,recording"
EVT00001072,ACC00333,USR002702,webinar,2024-07-19,87,54,
EVT00000104,ACC00015,USR000102,Phone,2024/07/23,109,15,
EVT00005749,ACC00160,USR001237,meeting,21-09-2024,60,12,breakout_rooms
EVT00001419,ACC00113,USR000848,Meeting,N/A,61,22,"recording,breakout_rooms"
EVT00001659,ACC00249,USR002014,webinar,2024/07/21,,95,
EVT00005285,ACC00113,USR000841,webinar,2024/07/25,30,29,
EVT00001150,ACC00284,USR999020,Meeting,2024-08-18,60,21,"screen_share,recording"
EVT00007151,ACC00195,USR001468,webinar,2024/08/29,45,98,
EVT00001569,ACC00366,USR002952,MEETING,07/16/2024,0,68,
EVT00001088,ACC00133,USR001013,Phone,2024-07-05,N/A,11,
EVT00006086,ACC00033,USR000268,Phone,08/13/2024,388,52,
EVT00008675,ACC00062,USR000454,Phone,06-09-2024,198,44,
EVT00008342,ACC00295,USR002393,webinar,2024-07-12,15,57,
EVT00007812,ACC00263,USR002110,Phone,2024/10/01,277,76,
EVT00006085,ACC00009,USR000021,MEETING,09/21/2024,15,45,recording
EVT00008774,ACC00269,USR002171,webinar,2024/09/11,78,25,
EVT00008758,ACC00358,USR002881,phone,08/19/2024,60,59,
EVT00001693,ACC00352,USR002813,meeting,2024-07-07,60,39,
EVT00004735,ACC00087,USR000676,Webinar,2024-07-02,15,,
EVT00003388,ACC00057,USR000435,Webinar,2024-08-01,171,69,"screen_share,recording"
EVT00003647,ACC00365,USR002914,Phone,2024-08-20,181,76,
EVT00001684,ACC99954,USR003255,MEETING,07/13/2024,237,65,
EVT00000009,ACC00201,USR001485,phone,2024-09-01,384,19,recording;breakout_rooms
EVT00006063,ACC00037,USR000309,meeting,2024-09-14,30,64,recording
EVT00006517,ACC00336,USR002711,webinar,2024-09-02,30,3,breakout_rooms
EVT00004124,ACC00225,USR001726,Phone,2024-09-18,45,35,"screen_share,recording,breakout_rooms"
EVT00008730,ACC00299,USR002438,webinar,26-07-2024,0,20,"screen_share,breakout_rooms"
EVT00006046,ACC00281,USR002271,MEETING,01-08-2024,116,23,
EVT00000568,ACC00137,USR999082,Meeting,2024/08/01,100,58,
EVT00009162,ACC00320,USR002603,MEETING,2024-07-17,60,28,
EVT00001804,ACC00275,USR002208,meeting,2024-07-25,30,96,
EVT00008502,ACC00384,USR003105,Phone,2024-08-05,108,38,
EVT00004901,ACC00127,USR000993,Webinar,N/A,100,22,"recording,breakout_rooms"
EVT00001600,ACC00330,USR002690,Meeting,2024-07-14,61,49,
EVT00007932,ACC00061,USR000453,phone,2024-07-06,45,15,
EVT00009548,ACC00249,USR002017,MEETING,2024/09/17,45,70,
EVT00002824,ACC00039,USR000205,webinar,2024/07/06,370,3,
EVT00005468,ACC00128,USR000995,MEETING,04-09-2024,60,25,
EVT00003530,ACC00146,USR001115,Meeting,01-08-2024,15,41,
EVT00008684,ACC00039,USR000221,MEETING,20-07-2024,105,22,
EVT00001156,ACC00042,USR000345,Webinar,10-08-2024,97,48,"screen_share,recording"
EVT00006548,ACC00018,USR000113,meeting,2024/09/27,15,8,breakout_rooms
EVT00009089,ACC00065,USR000499,Phone,2024-09-25,100,74,screen_share
EVT00007621,ACC00103,USR000789,Meeting,2024-09-05,90,9,"screen_share,recording,breakout_rooms,polling"
EVT00008297,ACC00087,USR000701,Meeting,08/19/2024,285,100,
EVT00004541,ACC00057,USR000432,Meeting,N/A,443,76,screen_share
EVT00009135,ACC00242,USR001885,webinar,2024-07-03,15,70,
EVT00006483,ACC00071,USR000551,webinar,19-07-2024,30,5,
EVT00005827,ACC00342,USR002749,phone,2024/09/30,110,84,
EVT00001191,ACC00039,USR000206,Meeting,2024-09-29,-30,84,
EVT00007445,ACC00363,USR002907,webinar,2024/09/25,60,27,
EVT00008521,ACC00193,USR001438,Meeting,02-08-2024,30,83,
EVT00000961,ACC00371,USR003013,phone,2024-07-01,90,36,"screen_share,breakout_rooms"
NULL,ACC00042,USR000348,meeting,2024/09/01,262,58,
